tick,event,species,entity_id,x,y,detail
0,reproduce,Deer,46,84,7,70,2,offspring:1
0,reproduce,Deer,60,30,0,20,1,offspring:1
0,reproduce,Deer,63,216,5,243,6,offspring:1
0,reproduce,Deer,64,216,5,243,1,offspring:1
0,reproduce,Deer,66,215,3,243,2,offspring:1
0,reproduce,Deer,71,277,6,239,2,offspring:1
0,reproduce,Deer,72,277,1,239,1,offspring:1
0,reproduce,Deer,73,277,8,238,7,offspring:1
0,reproduce,Deer,74,279,4,238,5,offspring:1
0,reproduce,Rabbit,84,125,5,188,5,offspring:2
0,reproduce,Rabbit,119,4,7,217,6,offspring:2
0,reproduce,Rabbit,126,39,4,21,1,offspring:2
0,reproduce,Rabbit,128,172,4,142,6,offspring:2
0,reproduce,Fish,130,243,5,125,5,offspring:2
0,reproduce,Fish,132,243,7,126,2,offspring:2
0,reproduce,Fish,135,242,8,128,3,offspring:2
0,reproduce,Fish,139,151,6,203,4,offspring:2
0,reproduce,Fish,140,149,1,200,3,offspring:2
0,reproduce,Fish,142,150,6,201,6,offspring:2
0,reproduce,Fish,143,152,1,200,0,offspring:2
0,reproduce,Fish,144,149,8,201,0,offspring:2
0,reproduce,Fish,145,150,8,201,3,offspring:2
0,reproduce,Frog,155,126,5,128,5,offspring:2
0,reproduce,Frog,160,153,6,258,0,offspring:2
0,reproduce,Frog,165,284,4,238,8,offspring:2
0,reproduce,Frog,173,117,3,221,5,offspring:2
0,reproduce,Turtle,179,238,6,96,9,offspring:1
0,reproduce,Turtle,183,120,3,244,1,offspring:1
0,reproduce,Turtle,186,243,5,215,5,offspring:1
0,reproduce,Turtle,187,242,5,214,2,offspring:1
0,reproduce,Turtle,188,76,5,81,5,offspring:1
0,reproduce,Turtle,189,78,1,81,7,offspring:1
0,reproduce,Elk,206,52,0,212,8,offspring:1
0,reproduce,Elk,220,283,9,176,8,offspring:1
0,reproduce,Lizard,248,206,5,14,5,offspring:2
0,reproduce,Penguin,267,211,5,35,7,offspring:1
0,reproduce,Penguin,272,211,9,35,2,offspring:1
0,reproduce,Penguin,273,211,5,34,9,offspring:1
0,reproduce,Penguin,274,210,2,36,5,offspring:1
0,reproduce,Monkey,320,138,6,30,3,offspring:1
0,reproduce,Monkey,322,138,1,30,8,offspring:1
0,reproduce,Monkey,326,-0,6,243,0,offspring:1
0,reproduce,Monkey,328,-0,0,242,4,offspring:1
0,reproduce,Monkey,337,191,3,215,4,offspring:1
0,reproduce,Tapir,357,243,6,227,7,offspring:1
0,reproduce,Tapir,359,39,1,166,1,offspring:1
0,reproduce,Tapir,361,196,4,211,3,offspring:1
0,reproduce,Tapir,365,180,5,12,5,offspring:1
0,reproduce,Tapir,371,98,5,220,5,offspring:1
0,reproduce,Wolf,435,271,5,105,5,offspring:1
0,reproduce,Shark,452,19,5,247,5,offspring:1
0,reproduce,Arctic Fox,482,24,5,107,5,offspring:1
0,reproduce,Arctic Fox,483,128,5,32,5,offspring:1
8,reproduce,Elk,216,282,0,174,9,offspring:1
15,reproduce,Monkey,318,262,1,155,3,offspring:1
18,reproduce,Musk Ox,293,122,2,132,8,offspring:1
18,reproduce,Monkey,336,189,4,215,9,offspring:1
19,reproduce,Elk,204,51,6,213,2,offspring:1
23,reproduce,Tapir,373,100,3,220,9,offspring:1
24,reproduce,Elk,202,27,4,279,7,offspring:1
24,reproduce,Elk,227,63,2,69,8,offspring:1
28,reproduce,Monkey,329,0,0,244,9,offspring:1
29,reproduce,Elk,215,283,3,178,6,offspring:1
38,reproduce,Elk,193,138,8,184,6,offspring:1
41,reproduce,Elk,207,53,7,213,2,offspring:1
48,reproduce,Tapir,370,122,9,287,6,offspring:1
52,reproduce,Deer,68,276,3,240,2,offspring:1
70,reproduce,Musk Ox,304,73,3,65,0,offspring:1
73,reproduce,Elk,223,65,3,69,9,offspring:1
73,reproduce,Wolf,433,267,6,101,2,offspring:1
76,kill,Rabbit,94,263,4,244,1,killed_by:Wolf:436
76,reproduce,Wolf,436,264,0,244,0,offspring:1
77,reproduce,Elk,224,64,2,72,3,offspring:1
80,reproduce,Monkey,313,261,6,153,1,offspring:1
83,reproduce,Fish,152,99,1,3,3,offspring:2
84,reproduce,Fish,134,244,7,126,6,offspring:2
85,kill,Shroomer,377,58,8,139,6,killed_by:Crocodile:451
86,reproduce,Monkey,334,190,7,213,9,offspring:1
88,kill,Sectid,23,136,6,62,4,killed_by:Fox:440
88,reproduce,Rabbit,90,270,4,219,1,offspring:2
90,reproduce,Elk,219,284,1,175,7,offspring:1
93,reproduce,Lizard,230,14,9,138,9,offspring:2
106,reproduce,Wolf,429,105,5,96,0,offspring:1
107,kill,Turtle,184,264,5,97,9,killed_by:Wolf:435
109,reproduce,Tapir,369,122,3,285,9,offspring:1
109,reproduce,Tapir,372,98,0,218,7,offspring:1
113,reproduce,Lizard,247,209,3,18,0,offspring:2
121,kill,Rabbit,95,262,9,243,7,killed_by:Wolf:94
123,kill,Fish,138,146,5,202,5,killed_by:Hawk:467
124,kill,Penguin,287,95,1,187,1,killed_by:Arctic Fox:479
124,reproduce,Boar,460,192,7,6,2,offspring:2
128,kill,Rabbit,105,282,8,106,7,killed_by:Wolf:556
133,reproduce,Musk Ox,295,124,2,129,0,offspring:1
137,reproduce,Rabbit,104,284,4,108,5,offspring:2
149,reproduce,Rabbit,116,0,7,216,4,offspring:2
155,kill,Fox,440,140,1,61,8,killed_by:Sectid:21
156,reproduce,Camel,264,124,9,243,3,offspring:1
158,reproduce,Frog,159,155,5,263,6,offspring:2
165,reproduce,Lizard,243,253,1,105,2,offspring:2
