tick,event,species,entity_id,x,y,detail
0,hunt_start,Sectid,15,7,8,209,7,target:Scorpion:472
0,hunt_start,Sectid,17,13,4,206,1,target:Scorpion:472
0,hunt_start,Sectid,18,11,1,206,1,target:Scorpion:472
0,hunt_start,Sectid,22,231,6,12,7,target:Penguin:275
0,hunt_start,Sectid,28,51,4,240,9,target:Snake:476
0,hunt_start,Sectid,30,54,0,244,4,target:Snake:476
0,hunt_start,Sectid,31,53,6,244,4,target:Snake:476
0,hunt_start,Sectid,33,164,1,134,7,target:Snake:474
0,hunt_start,Sectid,35,161,8,142,2,target:Snake:474
0,hunt_start,Wolf,429,29,4,116,5,target:Rabbit:100
0,hunt_start,Wolf,432,189,6,144,5,target:Shroomer:382
0,hunt_start,Wolf,435,187,7,146,5,target:Shroomer:380
0,hunt_start,Wolf,436,124,5,71,5,target:Shroomer:398
0,hunt_start,Fox,444,261,5,236,5,target:Parrot:348
0,hunt_start,Crocodile,449,187,5,115,5,target:Sectid:11
0,hunt_start,Bear,462,228,5,79,5,target:Camel:263
0,hunt_start,Hawk,466,8,5,206,5,target:Sectid:19
0,hunt_start,Hawk,468,105,5,40,5,target:Rabbit:113
0,hunt_start,Scorpion,472,12,5,196,5,target:Lizard:229
0,hunt_start,Snake,474,166,5,131,5,target:Sectid:33
0,hunt_start,Snake,476,59,5,246,5,target:Sectid:30
0,hunt_start,Polar Bear,477,32,5,126,5,target:Rabbit:100
0,reproduce,Deer,61,240,1,153,7,offspring:1
0,reproduce,Deer,70,60,4,36,4,offspring:1
0,reproduce,Rabbit,100,38,3,119,4,offspring:2
0,reproduce,Rabbit,127,151,7,255,5,offspring:2
0,reproduce,Fish,138,189,4,15,5,offspring:2
0,reproduce,Fish,139,7,5,261,5,offspring:2
0,reproduce,Fish,140,6,6,262,3,offspring:2
0,reproduce,Fish,145,5,9,259,6,offspring:2
0,reproduce,Fish,146,7,2,260,8,offspring:2
0,reproduce,Fish,152,95,8,33,6,offspring:2
0,reproduce,Frog,169,132,5,59,5,offspring:2
0,reproduce,Turtle,178,253,5,19,5,offspring:1
0,reproduce,Turtle,179,255,8,19,4,offspring:1
0,reproduce,Turtle,186,53,5,87,5,offspring:1
0,reproduce,Turtle,187,52,6,90,2,offspring:1
0,reproduce,Elk,201,256,5,267,7,offspring:1
0,reproduce,Elk,208,206,6,259,0,offspring:1
0,reproduce,Elk,209,207,0,257,8,offspring:1
0,reproduce,Elk,210,205,3,255,8,offspring:1
0,reproduce,Elk,212,206,1,257,7,offspring:1
0,reproduce,Elk,217,46,7,138,7,offspring:1
0,reproduce,Lizard,233,101,6,160,3,offspring:2
0,reproduce,Lizard,235,194,5,17,5,offspring:2
0,reproduce,Lizard,248,240,5,115,6,offspring:2
0,reproduce,Camel,249,161,5,55,5,offspring:1
0,reproduce,Penguin,267,234,6,12,5,offspring:1
0,reproduce,Penguin,274,234,4,12,8,offspring:1
0,reproduce,Penguin,286,201,6,14,8,offspring:1
0,reproduce,Musk Ox,296,269,6,22,0,offspring:1
0,reproduce,Musk Ox,307,176,6,61,0,offspring:1
0,reproduce,Musk Ox,310,214,7,24,1,offspring:1
0,reproduce,Monkey,316,131,1,157,2,offspring:1
0,reproduce,Monkey,328,54,5,2,5,offspring:1
0,reproduce,Monkey,329,55,6,1,3,offspring:1
0,reproduce,Monkey,334,97,4,266,5,offspring:1
0,reproduce,Parrot,338,279,5,88,5,offspring:1
0,reproduce,Parrot,347,250,5,240,5,offspring:1
